Order_ID,Order_Date,Customer_ID,Customer_Region,Product_Category,Product_Name,Unit_Price,Quantity,Payment_Mode,Order_Status,Total_Amount
102537,2023-04-16 16:00:00,7132,West,Electronics,Item_B,2299,2,Debit Card,Cancelled,4598
102538,2023-04-16 17:00:00,7588,Central,Beauty,Item_E,6586,7,Cash,Cancelled,46102
102539,2023-04-16 18:00:00,4311,East,Home & Kitchen,Item_E,5538,9,Credit Card,Returned,49842
102540,2023-04-16 19:00:00,7048,North,Books,Item_B,8500,5,Debit Card,Cancelled,42500
102541,2023-04-16 20:00:00,7246,North,Books,Item_E,21600,6,Debit Card,Cancelled,129600
102542,2023-04-16 21:00:00,1987,Central,Books,Item_E,24841,3,Debit Card,Cancelled,74523
102543,2023-04-16 22:00:00,4321,North,Clothing,Item_A,4497,5,UPI,Delivered,22485
102544,2023-04-16 23:00:00,5615,West,Clothing,Item_D,19532,5,Cash,Cancelled,97660
102545,2023-04-17 00:00:00,9365,East,Books,Item_E,41373,3,Cash,Returned,124119
102546,2023-04-17 01:00:00,4741,North,Beauty,Item_E,48062,8,Cash,Delivered,384496
102547,2023-04-17 02:00:00,4052,North,Clothing,Item_C,15401,6,UPI,Returned,92406
102548,2023-04-17 03:00:00,7574,South,Clothing,Item_D,45582,3,Cash,In Transit,136746
102549,2023-04-17 04:00:00,1726,South,Electronics,Item_D,46329,1,Debit Card,Delivered,46329
102550,2023-04-17 05:00:00,4760,South,Electronics,Item_D,34008,1,Net Banking,Cancelled,34008
102551,2023-04-17 06:00:00,6806,East,Beauty,Item_B,13010,2,Credit Card,Delivered,26020
102552,2023-04-17 07:00:00,2875,West,Clothing,Item_A,8188,5,Cash,Returned,40940
102553,2023-04-17 08:00:00,7993,West,Clothing,Item_A,40527,7,UPI,Delivered,283689
102554,2023-04-17 09:00:00,5033,West,Home & Kitchen,Item_C,19779,1,UPI,In Transit,19779
102555,2023-04-17 10:00:00,6443,East,Beauty,Item_D,21683,1,Cash,Cancelled,21683
102556,2023-04-17 11:00:00,1989,East,Beauty,Item_D,703,4,Net Banking,Cancelled,2812
102557,2023-04-17 12:00:00,4744,South,Home & Kitchen,Item_E,5544,6,Cash,In Transit,33264
102558,2023-04-17 13:00:00,9611,North,Home & Kitchen,Item_B,9147,9,UPI,Returned,82323
102559,2023-04-17 14:00:00,1593,Central,Electronics,Item_B,9733,1,Credit Card,Delivered,9733
102560,2023-04-17 15:00:00,2774,Central,Beauty,Item_C,47776,5,Net Banking,Returned,238880
102561,2023-04-17 16:00:00,1935,North,Beauty,Item_A,41116,9,Cash,Returned,370044
102562,2023-04-17 17:00:00,4808,South,Home & Kitchen,Item_D,47123,8,Credit Card,Returned,376984
102563,2023-04-17 18:00:00,1331,North,Books,Item_C,15393,7,Cash,Cancelled,107751
102564,2023-04-17 19:00:00,8922,North,Books,Item_B,1581,2,Net Banking,Delivered,3162
102565,2023-04-17 20:00:00,3702,Central,Electronics,Item_B,7212,9,UPI,Cancelled,64908
102566,2023-04-17 21:00:00,6889,South,Books,Item_B,15413,8,Net Banking,Cancelled,123304
102567,2023-04-17 22:00:00,6054,East,Books,Item_D,27763,9,Debit Card,Cancelled,249867
102568,2023-04-17 23:00:00,4868,Central,Books,Item_D,15412,9,Cash,Delivered,138708
102569,2023-04-18 00:00:00,5200,East,Clothing,Item_D,30324,9,Credit Card,In Transit,272916
102570,2023-04-18 01:00:00,1201,South,Electronics,Item_E,46776,3,Credit Card,Cancelled,140328
102571,2023-04-18 02:00:00,3497,North,Home & Kitchen,Item_A,10911,7,Net Banking,Cancelled,76377
102572,2023-04-18 03:00:00,2842,West,Books,Item_B,30466,1,Net Banking,Cancelled,30466
102573,2023-04-18 04:00:00,5658,West,Clothing,Item_B,48141,9,Net Banking,Delivered,433269
102574,2023-04-18 05:00:00,8544,South,Books,Item_E,9715,9,Credit Card,Delivered,87435
102575,2023-04-18 06:00:00,8718,West,Clothing,Item_B,20393,3,UPI,Returned,61179
102576,2023-04-18 07:00:00,1770,East,Electronics,Item_B,44907,5,Credit Card,Cancelled,224535
102577,2023-04-18 08:00:00,4155,West,Books,Item_D,2331,8,UPI,Cancelled,18648
102578,2023-04-18 09:00:00,2628,South,Clothing,Item_D,2624,6,Net Banking,Delivered,15744
102579,2023-04-18 10:00:00,1386,South,Beauty,Item_A,44544,9,Debit Card,Delivered,400896
102580,2023-04-18 11:00:00,7031,East,Beauty,Item_B,22023,3,Credit Card,Cancelled,66069
102581,2023-04-18 12:00:00,7439,West,Clothing,Item_C,9400,7,Net Banking,In Transit,65800
102582,2023-04-18 13:00:00,7401,West,Books,Item_B,23231,6,Credit Card,Returned,139386
102583,2023-04-18 14:00:00,5008,North,Books,Item_B,3416,5,Net Banking,Returned,17080
102584,2023-04-18 15:00:00,3466,Central,Electronics,Item_A,45794,4,Credit Card,Cancelled,183176
102585,2023-04-18 16:00:00,3282,South,Electronics,Item_C,216,5,Cash,Returned,1080
102586,2023-04-18 17:00:00,2856,North,Home & Kitchen,Item_B,37638,4,Credit Card,Returned,150552
102587,2023-04-18 18:00:00,8980,South,Electronics,Item_C,26578,3,Cash,Cancelled,79734
102588,2023-04-18 19:00:00,2998,North,Books,Item_D,35591,7,UPI,Returned,249137
102589,2023-04-18 20:00:00,6476,Central,Home & Kitchen,Item_D,31934,6,Credit Card,Delivered,191604
102590,2023-04-18 21:00:00,5669,North,Electronics,Item_C,13550,4,UPI,Cancelled,54200
102591,2023-04-18 22:00:00,5318,South,Clothing,Item_B,49481,9,Debit Card,Delivered,445329
102592,2023-04-18 23:00:00,8064,West,Beauty,Item_C,14650,1,Cash,Cancelled,14650
102593,2023-04-19 00:00:00,8446,South,Electronics,Item_C,1673,1,Credit Card,Delivered,1673
102594,2023-04-19 01:00:00,2431,East,Electronics,Item_D,25725,9,UPI,Returned,231525
102595,2023-04-19 02:00:00,6624,East,Clothing,Item_C,28772,7,Net Banking,In Transit,201404
102596,2023-04-19 03:00:00,8461,East,Books,Item_E,42228,2,UPI,Delivered,84456
102597,2023-04-19 04:00:00,2819,East,Clothing,Item_E,37279,5,Credit Card,Delivered,186395
102598,2023-04-19 05:00:00,2130,Central,Electronics,Item_D,30310,4,Debit Card,In Transit,121240
102599,2023-04-19 06:00:00,7563,West,Books,Item_B,35704,1,Cash,In Transit,35704
102600,2023-04-19 07:00:00,3658,West,Home & Kitchen,Item_B,27088,9,Net Banking,Delivered,243792
102601,2023-04-19 08:00:00,4500,South,Electronics,Item_D,2146,6,UPI,Delivered,12876
102602,2023-04-19 09:00:00,9566,North,Clothing,Item_B,22143,6,Credit Card,Delivered,132858
102603,2023-04-19 10:00:00,3120,South,Home & Kitchen,Item_A,15940,4,Credit Card,Cancelled,63760
102604,2023-04-19 11:00:00,5020,South,Beauty,Item_E,26645,2,Cash,Delivered,53290
102605,2023-04-19 12:00:00,4259,South,Home & Kitchen,Item_A,49652,8,Net Banking,Delivered,397216
102606,2023-04-19 13:00:00,2823,South,Clothing,Item_A,9376,8,UPI,In Transit,75008
102607,2023-04-19 14:00:00,2474,West,Home & Kitchen,Item_A,30066,3,UPI,In Transit,90198
102608,2023-04-19 15:00:00,3242,North,Clothing,Item_D,44851,7,UPI,Cancelled,313957
102609,2023-04-19 16:00:00,4243,South,Electronics,Item_A,37469,7,Cash,Cancelled,262283
102610,2023-04-19 17:00:00,7990,West,Books,Item_C,11818,5,Cash,Returned,59090
102611,2023-04-19 18:00:00,6160,South,Beauty,Item_B,24936,5,Net Banking,Delivered,124680
102612,2023-04-19 19:00:00,4134,East,Books,Item_D,38882,8,UPI,Delivered,311056
102613,2023-04-19 20:00:00,3070,South,Books,Item_C,24801,4,UPI,In Transit,99204
102614,2023-04-19 21:00:00,1359,South,Books,Item_C,33050,1,Net Banking,Returned,33050
102615,2023-04-19 22:00:00,2141,Central,Clothing,Item_E,41332,1,Net Banking,Delivered,41332
102616,2023-04-19 23:00:00,2635,East,Clothing,Item_E,6004,9,Net Banking,Returned,54036
102617,2023-04-20 00:00:00,5000,North,Beauty,Item_C,19725,4,Credit Card,Cancelled,78900
102618,2023-04-20 01:00:00,4361,South,Clothing,Item_E,45261,1,Net Banking,Delivered,45261
102619,2023-04-20 02:00:00,7583,North,Clothing,Item_B,27619,2,Debit Card,Delivered,55238
102620,2023-04-20 03:00:00,8835,East,Clothing,Item_B,23946,7,Cash,Cancelled,167622
102621,2023-04-20 04:00:00,1006,South,Clothing,Item_E,13012,2,Net Banking,Delivered,26024
102622,2023-04-20 05:00:00,4267,Central,Electronics,Item_A,26886,1,Credit Card,Cancelled,26886
102623,2023-04-20 06:00:00,7564,West,Beauty,Item_C,36052,9,Debit Card,Cancelled,324468
102624,2023-04-20 07:00:00,5928,Central,Clothing,Item_B,2245,5,Credit Card,Returned,11225
102625,2023-04-20 08:00:00,3606,Central,Beauty,Item_E,25536,4,Credit Card,In Transit,102144
102626,2023-04-20 09:00:00,6906,West,Home & Kitchen,Item_E,49556,4,Credit Card,In Transit,198224
102627,2023-04-20 10:00:00,4273,West,Electronics,Item_B,46152,1,Credit Card,Cancelled,46152
102628,2023-04-20 11:00:00,8611,West,Clothing,Item_B,30660,3,UPI,Returned,91980
102629,2023-04-20 12:00:00,1913,South,Electronics,Item_A,47343,1,Cash,Cancelled,47343
102630,2023-04-20 13:00:00,3011,North,Electronics,Item_E,21868,5,UPI,Returned,109340
102631,2023-04-20 14:00:00,2442,North,Home & Kitchen,Item_E,34520,5,Debit Card,Returned,172600
102632,2023-04-20 15:00:00,6546,West,Beauty,Item_D,40784,9,UPI,In Transit,367056
102633,2023-04-20 16:00:00,2829,Central,Electronics,Item_A,32775,8,Debit Card,In Transit,262200
102634,2023-04-20 17:00:00,9767,East,Books,Item_B,33792,5,Net Banking,Returned,168960
102635,2023-04-20 18:00:00,7468,West,Home & Kitchen,Item_B,36716,5,Debit Card,In Transit,183580
102636,2023-04-20 19:00:00,1929,Central,Books,Item_C,5778,7,UPI,Returned,40446
102637,2023-04-20 20:00:00,4699,Central,Home & Kitchen,Item_B,38165,2,UPI,Delivered,76330
102638,2023-04-20 21:00:00,2054,South,Books,Item_E,41998,7,Debit Card,Cancelled,293986
102639,2023-04-20 22:00:00,6744,South,Books,Item_B,21279,1,UPI,In Transit,21279
102640,2023-04-20 23:00:00,2900,North,Electronics,Item_E,1137,5,Debit Card,Cancelled,5685
102641,2023-04-21 00:00:00,7980,North,Electronics,Item_E,7795,6,Credit Card,In Transit,46770
102642,2023-04-21 01:00:00,8069,East,Home & Kitchen,Item_A,624,1,Cash,Cancelled,624
102643,2023-04-21 02:00:00,4415,East,Beauty,Item_B,44470,9,Debit Card,Cancelled,400230
102644,2023-04-21 03:00:00,1442,East,Electronics,Item_A,3251,9,Credit Card,In Transit,29259
102645,2023-04-21 04:00:00,7218,East,Electronics,Item_E,35873,1,Credit Card,In Transit,35873
102646,2023-04-21 05:00:00,5652,Central,Clothing,Item_B,31542,4,Credit Card,In Transit,126168
102647,2023-04-21 06:00:00,8939,Central,Electronics,Item_B,12438,8,Credit Card,In Transit,99504
102648,2023-04-21 07:00:00,8833,North,Beauty,Item_A,27986,2,Debit Card,Returned,55972
102649,2023-04-21 08:00:00,8597,South,Clothing,Item_A,29868,8,UPI,In Transit,238944
102650,2023-04-21 09:00:00,5458,South,Books,Item_E,2894,9,Credit Card,In Transit,26046
102651,2023-04-21 10:00:00,7591,West,Books,Item_E,3795,9,Net Banking,In Transit,34155
102652,2023-04-21 11:00:00,3309,Central,Clothing,Item_B,1467,1,Credit Card,Delivered,1467
102653,2023-04-21 12:00:00,7268,East,Clothing,Item_B,621,9,UPI,Cancelled,5589
102654,2023-04-21 13:00:00,1910,East,Clothing,Item_D,19850,4,UPI,In Transit,79400
102655,2023-04-21 14:00:00,5340,West,Home & Kitchen,Item_D,7217,8,Cash,In Transit,57736
102656,2023-04-21 15:00:00,5009,South,Beauty,Item_C,10049,9,Cash,Cancelled,90441
102657,2023-04-21 16:00:00,7628,East,Beauty,Item_E,23713,3,Credit Card,Cancelled,71139
102658,2023-04-21 17:00:00,3169,South,Books,Item_C,49317,6,Credit Card,Returned,295902
102659,2023-04-21 18:00:00,3172,West,Books,Item_C,45099,3,Cash,Cancelled,135297
102660,2023-04-21 19:00:00,6668,South,Books,Item_A,41844,1,Credit Card,Cancelled,41844
102661,2023-04-21 20:00:00,7313,South,Electronics,Item_A,2426,6,Net Banking,Delivered,14556
102662,2023-04-21 21:00:00,9315,South,Books,Item_D,4588,5,Debit Card,Returned,22940
102663,2023-04-21 22:00:00,9036,East,Clothing,Item_C,2622,3,Cash,Delivered,7866
102664,2023-04-21 23:00:00,7789,North,Books,Item_D,40194,4,Cash,Cancelled,160776
102665,2023-04-22 00:00:00,1785,Central,Clothing,Item_E,9469,2,UPI,In Transit,18938
102666,2023-04-22 01:00:00,7139,South,Home & Kitchen,Item_B,12377,4,Credit Card,Returned,49508
102667,2023-04-22 02:00:00,7344,South,Electronics,Item_A,12232,4,Cash,Cancelled,48928
102668,2023-04-22 03:00:00,3416,South,Electronics,Item_E,44476,3,Cash,Cancelled,133428
102669,2023-04-22 04:00:00,9988,North,Beauty,Item_E,7516,6,Net Banking,In Transit,45096
102670,2023-04-22 05:00:00,5154,West,Home & Kitchen,Item_A,3043,1,Credit Card,In Transit,3043
102671,2023-04-22 06:00:00,6619,East,Clothing,Item_A,28215,9,Debit Card,In Transit,253935
102672,2023-04-22 07:00:00,2936,North,Home & Kitchen,Item_C,4311,3,Net Banking,Returned,12933
102673,2023-04-22 08:00:00,4807,South,Electronics,Item_D,45431,3,Debit Card,Delivered,136293
102674,2023-04-22 09:00:00,8151,North,Clothing,Item_E,22243,3,UPI,Returned,66729
102675,2023-04-22 10:00:00,4236,North,Home & Kitchen,Item_C,30301,7,Cash,In Transit,212107
102676,2023-04-22 11:00:00,3352,North,Electronics,Item_C,46746,8,Net Banking,Returned,373968
102677,2023-04-22 12:00:00,2932,West,Clothing,Item_E,37192,2,Debit Card,In Transit,74384
102678,2023-04-22 13:00:00,9556,Central,Clothing,Item_E,28070,1,Credit Card,Delivered,28070
102679,2023-04-22 14:00:00,5916,East,Electronics,Item_B,37947,5,UPI,Returned,189735
102680,2023-04-22 15:00:00,6498,West,Clothing,Item_D,49777,8,UPI,Delivered,398216
102681,2023-04-22 16:00:00,1946,West,Electronics,Item_E,35369,3,Cash,Delivered,106107
102682,2023-04-22 17:00:00,2439,Central,Books,Item_A,41909,6,Cash,In Transit,251454
102683,2023-04-22 18:00:00,8730,West,Books,Item_B,29615,3,Debit Card,Returned,88845
102684,2023-04-22 19:00:00,5857,North,Clothing,Item_D,15885,6,Debit Card,Returned,95310
102685,2023-04-22 20:00:00,1340,North,Clothing,Item_A,16163,4,UPI,Delivered,64652
102686,2023-04-22 21:00:00,1382,South,Electronics,Item_A,29898,7,Debit Card,In Transit,209286
102687,2023-04-22 22:00:00,9491,West,Clothing,Item_D,29350,1,Cash,Delivered,29350
102688,2023-04-22 23:00:00,1138,South,Beauty,Item_B,49395,1,UPI,Delivered,49395
102689,2023-04-23 00:00:00,1358,East,Books,Item_A,21626,5,UPI,Delivered,108130
102690,2023-04-23 01:00:00,5931,North,Clothing,Item_C,6235,9,Credit Card,Delivered,56115
102691,2023-04-23 02:00:00,4456,East,Clothing,Item_D,7271,5,Credit Card,Returned,36355
102692,2023-04-23 03:00:00,2627,Central,Home & Kitchen,Item_D,20778,4,Debit Card,Cancelled,83112
102693,2023-04-23 04:00:00,7626,North,Clothing,Item_E,28244,8,Debit Card,Returned,225952
102694,2023-04-23 05:00:00,6004,East,Beauty,Item_B,29042,5,Cash,In Transit,145210
102695,2023-04-23 06:00:00,7652,Central,Books,Item_C,16731,1,Cash,Cancelled,16731
102696,2023-04-23 07:00:00,7416,East,Home & Kitchen,Item_C,2370,7,Credit Card,Delivered,16590
102697,2023-04-23 08:00:00,4170,Central,Electronics,Item_E,24887,4,UPI,Returned,99548
102698,2023-04-23 09:00:00,4835,Central,Electronics,Item_A,38086,5,Net Banking,Cancelled,190430
102699,2023-04-23 10:00:00,9017,North,Books,Item_A,7497,6,Net Banking,Delivered,44982
102700,2023-04-23 11:00:00,3151,South,Electronics,Item_C,4363,7,Debit Card,Returned,30541
102701,2023-04-23 12:00:00,7905,Central,Beauty,Item_B,40994,2,Net Banking,Cancelled,81988
102702,2023-04-23 13:00:00,3834,Central,Clothing,Item_A,41987,1,Net Banking,Returned,41987
102703,2023-04-23 14:00:00,3567,North,Books,Item_D,42912,3,Credit Card,Cancelled,128736
102704,2023-04-23 15:00:00,2307,South,Home & Kitchen,Item_E,35907,1,UPI,In Transit,35907
102705,2023-04-23 16:00:00,9848,West,Clothing,Item_B,38695,4,Cash,Returned,154780
102706,2023-04-23 17:00:00,3660,West,Electronics,Item_A,44888,6,Credit Card,Returned,269328
102707,2023-04-23 18:00:00,4730,South,Electronics,Item_C,24648,5,Cash,Cancelled,123240
102708,2023-04-23 19:00:00,7207,East,Home & Kitchen,Item_E,3816,4,Credit Card,In Transit,15264
102709,2023-04-23 20:00:00,4162,North,Beauty,Item_A,38373,7,Credit Card,Returned,268611
102710,2023-04-23 21:00:00,2140,South,Home & Kitchen,Item_C,31948,6,Net Banking,In Transit,191688
102711,2023-04-23 22:00:00,9458,West,Books,Item_A,28499,3,Cash,In Transit,85497
102712,2023-04-23 23:00:00,2708,Central,Home & Kitchen,Item_E,43437,9,Credit Card,Returned,390933
102713,2023-04-24 00:00:00,4630,West,Electronics,Item_D,41319,5,Net Banking,Delivered,206595
102714,2023-04-24 01:00:00,4211,Central,Beauty,Item_D,11757,1,Debit Card,Cancelled,11757
102715,2023-04-24 02:00:00,7538,North,Beauty,Item_C,38848,6,Cash,Returned,233088
102716,2023-04-24 03:00:00,1475,Central,Home & Kitchen,Item_D,14296,5,Credit Card,In Transit,71480
102717,2023-04-24 04:00:00,8684,South,Books,Item_E,33981,8,Debit Card,Cancelled,271848
102718,2023-04-24 05:00:00,2207,Central,Electronics,Item_C,8943,4,Net Banking,Returned,35772
102719,2023-04-24 06:00:00,2960,East,Clothing,Item_A,7591,1,Credit Card,Cancelled,7591
102720,2023-04-24 07:00:00,1557,South,Beauty,Item_B,9555,2,Net Banking,Cancelled,19110
102721,2023-04-24 08:00:00,1882,North,Home & Kitchen,Item_A,5447,8,Net Banking,In Transit,43576
102722,2023-04-24 09:00:00,5761,South,Books,Item_E,40486,8,Net Banking,Delivered,323888
102723,2023-04-24 10:00:00,6867,East,Books,Item_C,6490,5,Cash,Delivered,32450
102724,2023-04-24 11:00:00,7963,North,Electronics,Item_A,34276,6,Debit Card,Cancelled,205656
102725,2023-04-24 12:00:00,8166,West,Beauty,Item_C,42652,2,Debit Card,In Transit,85304
102726,2023-04-24 13:00:00,8929,East,Electronics,Item_D,26017,9,UPI,In Transit,234153
102727,2023-04-24 14:00:00,6347,North,Clothing,Item_B,45691,6,Credit Card,Returned,274146
102728,2023-04-24 15:00:00,8269,Central,Clothing,Item_E,37795,9,Net Banking,Cancelled,340155
102729,2023-04-24 16:00:00,9125,South,Clothing,Item_A,33027,3,Credit Card,Returned,99081
102730,2023-04-24 17:00:00,3454,North,Books,Item_B,26409,6,Debit Card,In Transit,158454
102731,2023-04-24 18:00:00,5494,South,Beauty,Item_E,39954,5,Debit Card,Cancelled,199770
102732,2023-04-24 19:00:00,2946,Central,Electronics,Item_E,32318,9,Net Banking,Delivered,290862
102733,2023-04-24 20:00:00,3808,North,Electronics,Item_D,43611,1,Cash,Delivered,43611
102734,2023-04-24 21:00:00,7642,West,Clothing,Item_C,15416,9,Net Banking,Returned,138744
102735,2023-04-24 22:00:00,4825,East,Beauty,Item_C,8060,5,Net Banking,Cancelled,40300
102736,2023-04-24 23:00:00,4536,North,Beauty,Item_B,13625,1,UPI,In Transit,13625
102737,2023-04-25 00:00:00,7068,Central,Home & Kitchen,Item_D,14006,8,Cash,Returned,112048
102738,2023-04-25 01:00:00,4802,North,Beauty,Item_E,47918,7,Credit Card,Delivered,335426
102739,2023-04-25 02:00:00,5699,South,Beauty,Item_D,25111,6,Cash,In Transit,150666
102740,2023-04-25 03:00:00,2970,North,Electronics,Item_D,25606,2,Net Banking,Cancelled,51212
102741,2023-04-25 04:00:00,6806,West,Beauty,Item_B,34560,5,Net Banking,Delivered,172800
102742,2023-04-25 05:00:00,7142,North,Beauty,Item_C,14664,3,Net Banking,In Transit,43992
102743,2023-04-25 06:00:00,3819,East,Electronics,Item_D,30787,2,Net Banking,Delivered,61574
102744,2023-04-25 07:00:00,1364,North,Beauty,Item_D,39065,1,Net Banking,Cancelled,39065
102745,2023-04-25 08:00:00,5258,South,Electronics,Item_D,6658,9,Cash,Returned,59922
102746,2023-04-25 09:00:00,4119,North,Home & Kitchen,Item_A,9351,2,Net Banking,In Transit,18702
102747,2023-04-25 10:00:00,2863,West,Books,Item_D,37134,1,Debit Card,In Transit,37134
102748,2023-04-25 11:00:00,1115,Central,Electronics,Item_D,6688,7,Debit Card,Cancelled,46816
102749,2023-04-25 12:00:00,8084,North,Electronics,Item_E,24741,9,UPI,Delivered,222669
102750,2023-04-25 13:00:00,9016,North,Beauty,Item_A,22003,6,Credit Card,Delivered,132018
102751,2023-04-25 14:00:00,3384,East,Electronics,Item_D,43383,8,Debit Card,Delivered,347064
102752,2023-04-25 15:00:00,4935,West,Clothing,Item_D,44976,7,UPI,In Transit,314832
102753,2023-04-25 16:00:00,8742,Central,Clothing,Item_B,24918,9,Cash,In Transit,224262
102754,2023-04-25 17:00:00,6442,South,Home & Kitchen,Item_B,11370,7,Credit Card,Delivered,79590
102755,2023-04-25 18:00:00,3490,North,Electronics,Item_A,17630,6,Net Banking,In Transit,105780
102756,2023-04-25 19:00:00,7980,Central,Beauty,Item_E,47484,1,Net Banking,Returned,47484
102757,2023-04-25 20:00:00,8661,South,Beauty,Item_A,9460,9,Cash,Cancelled,85140
102758,2023-04-25 21:00:00,2724,West,Books,Item_A,7836,5,Credit Card,Cancelled,39180
102759,2023-04-25 22:00:00,9182,West,Home & Kitchen,Item_B,37155,2,Debit Card,In Transit,74310
102760,2023-04-25 23:00:00,3767,Central,Beauty,Item_B,36308,8,Credit Card,Returned,290464
102761,2023-04-26 00:00:00,2137,South,Books,Item_E,39145,4,UPI,Returned,156580
102762,2023-04-26 01:00:00,5117,West,Beauty,Item_D,16141,3,Cash,Delivered,48423
102763,2023-04-26 02:00:00,4420,Central,Books,Item_E,3635,1,Debit Card,Cancelled,3635
102764,2023-04-26 03:00:00,6845,West,Clothing,Item_D,28555,5,Credit Card,Cancelled,142775
102765,2023-04-26 04:00:00,5778,West,Clothing,Item_C,7500,3,Credit Card,Cancelled,22500
102766,2023-04-26 05:00:00,4906,West,Beauty,Item_B,45637,4,Debit Card,In Transit,182548
102767,2023-04-26 06:00:00,4637,East,Home & Kitchen,Item_C,22383,9,UPI,Returned,201447
102768,2023-04-26 07:00:00,3953,South,Electronics,Item_C,33933,7,UPI,Delivered,237531
102769,2023-04-26 08:00:00,6929,Central,Home & Kitchen,Item_B,7644,5,Credit Card,In Transit,38220
102770,2023-04-26 09:00:00,1276,Central,Home & Kitchen,Item_C,25955,8,Net Banking,Delivered,207640
102771,2023-04-26 10:00:00,2999,South,Electronics,Item_A,43594,6,Debit Card,In Transit,261564
102772,2023-04-26 11:00:00,2227,South,Clothing,Item_D,23262,2,UPI,Cancelled,46524
102773,2023-04-26 12:00:00,7337,South,Clothing,Item_E,14810,7,UPI,Delivered,103670
102774,2023-04-26 13:00:00,4735,South,Electronics,Item_B,700,1,UPI,Returned,700
102775,2023-04-26 14:00:00,1695,North,Books,Item_A,4754,3,Cash,Returned,14262
102776,2023-04-26 15:00:00,5152,Central,Home & Kitchen,Item_E,49401,1,Net Banking,In Transit,49401
102777,2023-04-26 16:00:00,8901,North,Beauty,Item_E,25745,1,UPI,Cancelled,25745
102778,2023-04-26 17:00:00,8470,West,Clothing,Item_E,46259,5,Net Banking,In Transit,231295
102779,2023-04-26 18:00:00,8537,West,Beauty,Item_C,6971,6,Credit Card,Delivered,41826
102780,2023-04-26 19:00:00,3841,Central,Electronics,Item_C,17699,3,Credit Card,Returned,53097
102781,2023-04-26 20:00:00,5208,West,Beauty,Item_C,4132,3,Cash,Returned,12396
102782,2023-04-26 21:00:00,9733,South,Beauty,Item_C,26255,3,Net Banking,Returned,78765
102783,2023-04-26 22:00:00,2088,North,Home & Kitchen,Item_A,37402,1,Debit Card,Returned,37402
102784,2023-04-26 23:00:00,4363,South,Electronics,Item_C,27900,5,Cash,Delivered,139500
102785,2023-04-27 00:00:00,1024,West,Beauty,Item_B,3767,1,UPI,Returned,3767
102786,2023-04-27 01:00:00,7144,North,Clothing,Item_E,1858,3,Credit Card,In Transit,5574
102787,2023-04-27 02:00:00,6668,South,Electronics,Item_A,43036,6,Credit Card,Returned,258216
102788,2023-04-27 03:00:00,5236,Central,Clothing,Item_C,47129,6,Debit Card,Delivered,282774
102789,2023-04-27 04:00:00,9068,South,Books,Item_E,40912,3,Cash,Cancelled,122736
102790,2023-04-27 05:00:00,3235,West,Beauty,Item_A,26827,9,Net Banking,Cancelled,241443
102791,2023-04-27 06:00:00,8295,North,Electronics,Item_E,38768,8,Credit Card,Returned,310144
102792,2023-04-27 07:00:00,9392,Central,Clothing,Item_A,20960,3,UPI,Cancelled,62880
102793,2023-04-27 08:00:00,9448,North,Beauty,Item_D,30185,5,Debit Card,Delivered,150925
102794,2023-04-27 09:00:00,4747,Central,Home & Kitchen,Item_A,14608,5,Debit Card,Returned,73040
102795,2023-04-27 10:00:00,4175,North,Clothing,Item_C,30032,5,Debit Card,Delivered,150160
102796,2023-04-27 11:00:00,5897,West,Clothing,Item_E,40985,3,UPI,Cancelled,122955
102797,2023-04-27 12:00:00,6037,Central,Books,Item_E,35783,5,Debit Card,Cancelled,178915
102798,2023-04-27 13:00:00,8427,East,Home & Kitchen,Item_E,33938,5,Net Banking,Returned,169690
102799,2023-04-27 14:00:00,9605,North,Books,Item_B,24404,4,Net Banking,Cancelled,97616
102800,2023-04-27 15:00:00,3014,North,Home & Kitchen,Item_B,13485,4,Cash,Returned,53940
102801,2023-04-27 16:00:00,2381,South,Clothing,Item_C,33175,2,Cash,Returned,66350
102802,2023-04-27 17:00:00,2098,Central,Books,Item_D,16843,9,Net Banking,In Transit,151587
102803,2023-04-27 18:00:00,4426,East,Beauty,Item_B,5225,7,UPI,In Transit,36575
102804,2023-04-27 19:00:00,4655,West,Home & Kitchen,Item_A,37326,1,Cash,In Transit,37326
102805,2023-04-27 20:00:00,8938,South,Clothing,Item_C,17088,5,Debit Card,Delivered,85440
102806,2023-04-27 21:00:00,1187,East,Electronics,Item_D,45458,2,Net Banking,Cancelled,90916
102807,2023-04-27 22:00:00,6409,Central,Home & Kitchen,Item_A,34727,6,Credit Card,Cancelled,208362
102808,2023-04-27 23:00:00,3092,East,Home & Kitchen,Item_E,24098,7,UPI,In Transit,168686
102809,2023-04-28 00:00:00,3130,North,Beauty,Item_B,47269,2,UPI,Returned,94538
102810,2023-04-28 01:00:00,6242,North,Home & Kitchen,Item_A,14587,6,Net Banking,Returned,87522
102811,2023-04-28 02:00:00,9549,South,Home & Kitchen,Item_D,46635,3,Credit Card,Returned,139905
102812,2023-04-28 03:00:00,6647,Central,Beauty,Item_C,3994,9,UPI,Returned,35946
102813,2023-04-28 04:00:00,6185,Central,Beauty,Item_A,3790,4,Cash,Delivered,15160
102814,2023-04-28 05:00:00,6776,East,Books,Item_C,14898,3,Credit Card,Cancelled,44694
102815,2023-04-28 06:00:00,8913,South,Clothing,Item_E,12532,3,Debit Card,In Transit,37596
102816,2023-04-28 07:00:00,8547,Central,Clothing,Item_D,39938,2,Cash,Delivered,79876
